timestamp(ns),elapsed(s)
0,5.9041e-05
1000000000,8.9199e-05
2000000000,9.2465e-05
3000000000,0.000132731
4000000000,0.000314043
5000000000,0.000300788
6000000000,0.000382813
7000000000,0.000452303
8000000000,0.000255001
9000000000,0.000366752
10000000000,0.000285969
11000000000,0.000587338
12000000000,0.000513869
13000000000,0.000319402
14000000000,0.000431815
15000000000,0.000714087
16000000000,0.000486908
17000000000,0.000382252
18000000000,0.000809578
19000000000,0.000854784
20000000000,0.000375339
21000000000,0.00116478
22000000000,0.000897885
23000000000,0.000955875
24000000000,0.000982434
25000000000,0.000414322
26000000000,0.00105637
27000000000,0.000422237
28000000000,0.0010819
29000000000,0.0010645
30000000000,0.00110642
31000000000,0.00106185
32000000000,0.00114507
33000000000,0.00104516
34000000000,0.00104806
35000000000,0.00108206
36000000000,0.000454708
37000000000,0.00104473
38000000000,0.00111548
39000000000,0.00110771
40000000000,0.00110635
41000000000,0.00111468
42000000000,0.00047168
43000000000,0.00110928
44000000000,0.00111257
45000000000,0.00109402
46000000000,0.000467152
47000000000,0.00110749
48000000000,0.00047124
49000000000,0.00111754
50000000000,0.00119404
51000000000,0.00121277
52000000000,0.0011269
53000000000,0.00123592
54000000000,0.00122505
55000000000,0.00118088
56000000000,0.0006839
57000000000,0.00122502
58000000000,0.00125539
59000000000,0.00134374
60000000000,0.0011466
61000000000,0.00143253
62000000000,0.00142205
63000000000,0.00143339
64000000000,0.00134946
65000000000,0.00142013
66000000000,0.00135968
67000000000,0.00133753
68000000000,0.00130132
69000000000,0.00105034
70000000000,0.00128631
71000000000,0.000526764
72000000000,0.00119151
73000000000,0.000497559
74000000000,0.00115233
75000000000,0.00122013
76000000000,0.00115079
77000000000,0.00123331
78000000000,0.00123197
79000000000,0.00115565
80000000000,0.00158756
81000000000,0.000525522
82000000000,0.00119996
83000000000,0.000802474
84000000000,0.0013063
85000000000,0.00119922
86000000000,0.00129035
87000000000,0.000510323
88000000000,0.00115631
89000000000,0.000764594
90000000000,0.00121706
91000000000,0.00107066
92000000000,0.00108162
93000000000,0.00115183
94000000000,0.00108259
95000000000,0.00110796
96000000000,0.000464547
97000000000,0.000462153
98000000000,0.000466531
99000000000,0.000467533
100000000000,0.000469706
101000000000,0.000740969
102000000000,0.00111999
103000000000,0.00123464
104000000000,0.00122805
105000000000,0.00077348
106000000000,0.000761136
107000000000,0.00115829
108000000000,0.00119676
109000000000,0.00121136
110000000000,0.00132604
111000000000,0.00126971
112000000000,0.000898806
113000000000,0.000585155
114000000000,0.0014753
115000000000,0.000952288
116000000000,0.00158392
117000000000,0.00149305
118000000000,0.000994107
119000000000,0.00157496
120000000000,0.00148856
121000000000,0.00162171
122000000000,0.00120756
123000000000,0.00171301
124000000000,0.000675715
125000000000,0.00161493
126000000000,0.00165131
127000000000,0.00163273
128000000000,0.00164813
129000000000,0.00146256
130000000000,0.00165366
131000000000,0.00166534
132000000000,0.00152038
133000000000,0.00066256
134000000000,0.00081604
135000000000,0.00150995
136000000000,0.00145581
137000000000,0.00119092
138000000000,0.00118838
139000000000,0.00118825
140000000000,0.000767348
141000000000,0.00124383
142000000000,0.00125645
143000000000,0.000483784
144000000000,0.000761397
145000000000,0.000516034
146000000000,0.00120546
147000000000,0.000817924
148000000000,0.00135327
149000000000,0.00135795
150000000000,0.00055634
151000000000,0.00135612
152000000000,0.00137949
153000000000,0.00074739
154000000000,0.00133851
155000000000,0.00126005
156000000000,0.000553515
157000000000,0.000553855
158000000000,0.000558534
159000000000,0.000560888
160000000000,0.00138072
161000000000,0.00119815
162000000000,0.000543817
163000000000,0.000550048
164000000000,0.00148799
165000000000,0.0013727
166000000000,0.000596586
167000000000,0.00131833
168000000000,0.000866696
169000000000,0.000584784
170000000000,0.000584382
171000000000,0.000576247
172000000000,0.0014318
173000000000,0.000574474
174000000000,0.000572531
175000000000,0.000581277
176000000000,0.00101214
177000000000,0.0014097
178000000000,0.00135044
179000000000,0.000573272
180000000000,0.00137825
181000000000,0.000664183
182000000000,0.000497819
183000000000,0.000547974
184000000000,0.00139232
185000000000,0.00129903
186000000000,0.000973868
187000000000,0.00129797
188000000000,0.00129189
189000000000,0.000802354
190000000000,0.00140642
191000000000,0.00113808
192000000000,0.000874039
193000000000,0.00133616
194000000000,0.000552914
195000000000,0.000890971
196000000000,0.00133176
197000000000,0.000761237
198000000000,0.000537174
199000000000,0.00100761
200000000000,0.000504401
201000000000,0.000516544
202000000000,0.000649315
203000000000,0.00078394
204000000000,0.000509862
205000000000,0.00126917
206000000000,0.00118232
207000000000,0.00125559
208000000000,0.000533457
209000000000,0.000548676
210000000000,0.000561329
211000000000,0.000564024
212000000000,0.000854964
213000000000,0.000993976
214000000000,0.000534539
215000000000,0.000530101
216000000000,0.000529038
217000000000,0.000520372
218000000000,0.000523778
219000000000,0.00053519
220000000000,0.0005192
221000000000,0.000537775
222000000000,0.000552583
223000000000,0.000543717
224000000000,0.000541793
225000000000,0.000541171
226000000000,0.00130627
227000000000,0.000878097
228000000000,0.00133282
229000000000,0.000580546
230000000000,0.000561971
231000000000,0.000570076
232000000000,0.00149966
233000000000,0.000608338
234000000000,0.000594482
235000000000,0.000637954
236000000000,0.000606785
